Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType,Suburb_Median,Price_Deviation
Reservoir,10 Gilbank St,3,h,921500.0,S,Nelson,2016-05-22,11.2,3073.0,3.0,2.0,1.0,527.0,177.0,1950.0,Darebin,-37.7238,144.9964,Northern Metropolitan,21650.0,1748.5768500948766,2016,5,2016Q2,House,705000.0,0.3070921985815603
Reservoir,2/10 Odowd St,2,t,490000.0,S,hockingstuart,2016-05-22,11.2,3073.0,3.0,1.0,1.0,126.0,91.0,2013.0,Darebin,-37.7186,145.0166,Northern Metropolitan,21650.0,3888.8888888888887,2016,5,2016Q2,Townhouse,705000.0,-0.3049645390070922
Reservoir,13 Southernhay St,3,h,787000.0,S,Stockdale,2016-05-22,11.2,3073.0,3.0,1.0,1.0,563.0,118.0,1940.0,Darebin,-37.7258,145.0129,Northern Metropolitan,21650.0,1397.8685612788631,2016,5,2016Q2,House,705000.0,0.11631205673758865
Reservoir,30 Boldrewood Pde,3,h,670500.0,S,Nelson,2016-08-22,11.2,3073.0,3.0,1.0,2.0,654.0,,,Darebin,-37.7229,145.0225,Northern Metropolitan,21650.0,1025.2293577981652,2016,8,2016Q3,House,705000.0,-0.04893617021276596
Reservoir,89 Cheddar Rd,5,h,1050000.0,S,Ray,2016-08-22,11.2,3073.0,5.0,2.0,1.0,578.0,,,Darebin,-37.7061,145.0147,Northern Metropolitan,21650.0,1816.6089965397923,2016,8,2016Q3,House,705000.0,0.48936170212765956
Reservoir,2/7 Colthur St,3,u,475000.0,SP,Barry,2016-08-22,11.2,3073.0,3.0,1.0,2.0,521.0,100.0,2010.0,Darebin,-37.7097,144.9912,Northern Metropolitan,21650.0,911.7082533589252,2016,8,2016Q3,Unit,705000.0,-0.3262411347517731
Reservoir,4/32 Crookston Rd,2,u,440000.0,SP,Barry,2016-08-22,11.2,3073.0,2.0,1.0,1.0,153.0,87.0,2007.0,Darebin,-37.7098,145.0211,Northern Metropolitan,21650.0,2875.8169934640523,2016,8,2016Q3,Unit,705000.0,-0.375886524822695
Reservoir,129 Spring St,2,h,623500.0,S,Nelson,2016-08-22,11.2,3073.0,2.0,1.0,0.0,452.0,,,Darebin,-37.7271,145.0009,Northern Metropolitan,21650.0,1379.424778761062,2016,8,2016Q3,House,705000.0,-0.11560283687943262
Reservoir,52 Wilson Bvd,4,h,830000.0,PI,Ray,2016-08-22,11.2,3073.0,4.0,1.0,4.0,791.0,,,Darebin,-37.7001,144.9936,Northern Metropolitan,21650.0,1049.3046776232618,2016,8,2016Q3,House,705000.0,0.1773049645390071
Reservoir,14 Beenak St,3,h,572000.0,S,Ray,2016-04-23,11.2,3073.0,3.0,1.0,2.0,41400.0,,,Darebin,-37.7104,145.0257,Northern Metropolitan,21650.0,13.816425120772946,2016,4,2016Q2,House,705000.0,-0.18865248226950354
Reservoir,2/15 Delaware St,3,h,450000.0,VB,Ray,2016-04-23,11.2,3073.0,2.0,2.0,2.0,185.0,,,Darebin,-37.7211,145.0147,Northern Metropolitan,21650.0,2432.4324324324325,2016,4,2016Q2,House,705000.0,-0.3617021276595745
Reservoir,2/2 Elsey Rd,2,u,525000.0,S,Harcourts,2016-04-23,11.2,3073.0,3.0,1.0,2.0,284.0,,2014.0,Darebin,-37.705,145.0152,Northern Metropolitan,21650.0,1848.5915492957747,2016,4,2016Q2,Unit,705000.0,-0.2553191489361702
Reservoir,17 Ramleh Rd,3,h,692500.0,S,Love,2016-04-23,11.2,3073.0,3.0,2.0,2.0,803.0,,,Darebin,-37.7086,145.0313,Northern Metropolitan,21650.0,862.3910336239103,2016,4,2016Q2,House,705000.0,-0.01773049645390071
Reservoir,163 Spring St,4,h,790000.0,S,Ray,2016-04-23,11.2,3073.0,4.0,2.0,2.0,1090.0,,,Darebin,-37.7243,145.0014,Northern Metropolitan,21650.0,724.7706422018349,2016,4,2016Q2,House,705000.0,0.12056737588652482
Reservoir,70 Barry St,3,h,785000.0,S,Love,2016-09-24,11.2,3073.0,3.0,1.0,1.0,719.0,,,Darebin,-37.709,145.0015,Northern Metropolitan,21650.0,1091.7941585535466,2016,9,2016Q3,House,705000.0,0.11347517730496454
Reservoir,16 Cool St,2,h,840000.0,SP,Nelson,2016-09-24,11.2,3073.0,2.0,1.0,1.0,714.0,,,Darebin,-37.726,144.9858,Northern Metropolitan,21650.0,1176.4705882352941,2016,9,2016Q3,House,705000.0,0.19148936170212766
Reservoir,30 Davidson St,5,h,925000.0,S,Nelson,2016-09-24,11.2,3073.0,5.0,3.0,4.0,922.0,,,Darebin,-37.6961,144.9865,Northern Metropolitan,21650.0,1003.2537960954447,2016,9,2016Q3,House,705000.0,0.3120567375886525
Reservoir,906 High St,3,h,700000.0,S,Nelson,2016-09-24,11.2,3073.0,3.0,1.0,1.0,621.0,,1950.0,Darebin,-37.7195,145.0074,Northern Metropolitan,21650.0,1127.2141706924315,2016,9,2016Q3,House,705000.0,-0.0070921985815602835
Reservoir,5 Jess St,4,h,801000.0,S,Ray,2016-09-24,11.2,3073.0,3.0,1.0,2.0,771.0,,1965.0,Darebin,-37.705,145.0035,Northern Metropolitan,21650.0,1038.9105058365758,2016,9,2016Q3,House,705000.0,0.13617021276595745
Reservoir,57 Newton St,3,h,866000.0,S,Nelson,2016-09-24,11.2,3073.0,3.0,1.0,2.0,569.0,,,Darebin,-37.7313,145.0224,Northern Metropolitan,21650.0,1521.9683655536028,2016,9,2016Q3,House,705000.0,0.22836879432624113
Reservoir,6/5 Seaver Gr,2,u,340000.0,VB,Love,2016-09-24,11.2,3073.0,2.0,1.0,1.0,151.0,80.0,1975.0,Darebin,-37.7126,144.99,Northern Metropolitan,21650.0,2251.655629139073,2016,9,2016Q3,Unit,705000.0,-0.5177304964539007
Reservoir,27 Banff St,2,h,500250.0,S,Harcourts,2017-02-25,11.2,3073.0,2.0,1.0,1.0,425.0,,1960.0,Darebin,-37.7047,145.0252,Northern Metropolitan,21650.0,1177.0588235294117,2017,2,2017Q1,House,705000.0,-0.2904255319148936
Reservoir,2/1 Clark St,1,h,395000.0,SP,Purplebricks,2017-02-25,11.2,3073.0,1.0,1.0,1.0,94.0,50.0,2014.0,Darebin,-37.7186,145.011,Northern Metropolitan,21650.0,4202.127659574468,2017,2,2017Q1,House,705000.0,-0.4397163120567376
Reservoir,33 Edwardes St,3,h,810000.0,S,Barry,2017-02-25,11.2,3073.0,3.0,2.0,3.0,486.0,,,Darebin,-37.7164,145.0048,Northern Metropolitan,21650.0,1666.6666666666667,2017,2,2017Q1,House,705000.0,0.14893617021276595
Reservoir,89 Henty St,2,h,790000.0,S,Barry,2017-02-25,11.2,3073.0,2.0,1.0,1.0,585.0,97.0,1950.0,Darebin,-37.719,144.9972,Northern Metropolitan,21650.0,1350.4273504273503,2017,2,2017Q1,House,705000.0,0.12056737588652482
Reservoir,2/2 Leamington St,2,u,465000.0,S,Love,2017-02-25,11.2,3073.0,2.0,1.0,1.0,111.0,,,Darebin,-37.7128,145.0075,Northern Metropolitan,21650.0,4189.189189189189,2017,2,2017Q1,Unit,705000.0,-0.3404255319148936
Reservoir,273 Mahoneys Rd,3,h,601000.0,S,Love,2017-02-25,11.2,3073.0,3.0,1.0,2.0,460.0,102.0,1965.0,Darebin,-37.6917,144.9755,Northern Metropolitan,21650.0,1306.5217391304348,2017,2,2017Q1,House,705000.0,-0.1475177304964539
Reservoir,33 Shand Rd,2,h,968000.0,S,Love,2017-02-25,11.2,3073.0,2.0,1.0,2.0,631.0,,,Darebin,-37.7211,145.0195,Northern Metropolitan,21650.0,1534.0729001584787,2017,2,2017Q1,House,705000.0,0.3730496453900709
Reservoir,7 Thackeray Rd,3,h,928000.0,S,Barry,2017-02-25,11.2,3073.0,3.0,1.0,1.0,696.0,,,Darebin,-37.7218,145.015,Northern Metropolitan,21650.0,1333.3333333333333,2017,2,2017Q1,House,705000.0,0.31631205673758866
Reservoir,5/25 Ashley St,2,u,300000.0,S,Love,2016-07-26,11.2,3073.0,2.0,1.0,1.0,87.0,62.0,1970.0,Darebin,-37.7174,145.0016,Northern Metropolitan,21650.0,3448.2758620689656,2016,7,2016Q3,Unit,705000.0,-0.574468085106383
Reservoir,4/18 Gourock St,2,t,420000.0,VB,Love,2016-07-26,11.2,3073.0,2.0,1.0,2.0,153.0,107.0,2003.0,Darebin,-37.702,145.0324,Northern Metropolitan,21650.0,2745.098039215686,2016,7,2016Q3,Townhouse,705000.0,-0.40425531914893614
Reservoir,1 Harmer St,4,h,885000.0,S,hockingstuart,2016-07-26,11.2,3073.0,4.0,2.0,3.0,936.0,262.0,1985.0,Darebin,-37.7021,145.0178,Northern Metropolitan,21650.0,945.5128205128206,2016,7,2016Q3,House,705000.0,0.2553191489361702
Reservoir,4/1067 High St,2,u,240000.0,PI,Stockdale,2016-07-26,11.2,3073.0,2.0,1.0,1.0,82.0,,1970.0,Darebin,-37.6983,145.0104,Northern Metropolitan,21650.0,2926.829268292683,2016,7,2016Q3,Unit,705000.0,-0.6595744680851063
Reservoir,42 Kingsley Rd,3,h,815000.0,S,Nelson,2016-07-26,11.2,3073.0,3.0,1.0,2.0,550.0,557.0,1965.0,Darebin,-37.7208,144.9887,Northern Metropolitan,21650.0,1481.8181818181818,2016,7,2016Q3,House,705000.0,0.15602836879432624
Reservoir,28 Mendip Rd,3,h,882500.0,S,Barry,2016-07-26,11.2,3073.0,3.0,2.0,2.0,681.0,135.0,1940.0,Darebin,-37.7217,145.0163,Northern Metropolitan,21650.0,1295.8883994126286,2016,7,2016Q3,House,705000.0,0.25177304964539005
Reservoir,54 Pine St,3,h,793000.0,S,Barry,2016-07-26,11.2,3073.0,3.0,1.0,2.0,589.0,128.0,1950.0,Darebin,-37.7195,144.9982,Northern Metropolitan,21650.0,1346.3497453310697,2016,7,2016Q3,House,705000.0,0.12482269503546099
Reservoir,1/21 Crookston Rd,3,h,550000.0,PI,Barry,2016-06-27,11.2,3073.0,3.0,2.0,2.0,260.0,128.0,2006.0,Darebin,-37.7106,145.0225,Northern Metropolitan,21650.0,2115.3846153846152,2016,6,2016Q2,House,705000.0,-0.2198581560283688
Reservoir,1/173 Edwardes St,2,u,477000.0,S,Nelson,2016-06-27,11.2,3073.0,2.0,1.0,2.0,115.0,,,Darebin,-37.7156,144.9977,Northern Metropolitan,21650.0,4147.826086956522,2016,6,2016Q2,Unit,705000.0,-0.32340425531914896
Reservoir,1/14 Ludeman Ct,2,u,433000.0,S,Ray,2016-06-27,11.2,3073.0,2.0,1.0,1.0,236.0,72.0,2012.0,Darebin,-37.6984,144.9997,Northern Metropolitan,21650.0,1834.7457627118645,2016,6,2016Q2,Unit,705000.0,-0.38581560283687943
Reservoir,6 Mattea Ct,3,u,672000.0,S,Harcourts,2016-06-27,11.2,3073.0,3.0,1.0,2.0,855.0,,,Darebin,-37.7328,145.0348,Northern Metropolitan,21650.0,785.9649122807018,2016,6,2016Q2,Unit,705000.0,-0.04680851063829787
Reservoir,124 Rathcown Rd,2,h,680000.0,S,hockingstuart,2016-06-27,11.2,3073.0,2.0,1.0,1.0,750.0,92.0,1960.0,Darebin,-37.7089,145.0192,Northern Metropolitan,21650.0,906.6666666666666,2016,6,2016Q2,House,705000.0,-0.03546099290780142
Reservoir,15 Berwick St,3,h,751000.0,S,Love,2016-11-27,11.2,3073.0,3.0,1.0,2.0,604.0,,1940.0,Darebin,-37.723,145.0024,Northern Metropolitan,21650.0,1243.3774834437086,2016,11,2016Q4,House,705000.0,0.06524822695035461
Reservoir,10 Dumbarton St,3,h,851000.0,S,Barry,2016-11-27,11.2,3073.0,3.0,1.0,1.0,826.0,101.0,1960.0,Darebin,-37.7013,145.0244,Northern Metropolitan,21650.0,1030.266343825666,2016,11,2016Q4,House,705000.0,0.20709219858156028
Reservoir,657 Gilbert Rd,3,h,777000.0,S,Nelson,2016-11-27,11.2,3073.0,3.0,1.0,2.0,480.0,,,Darebin,-37.7265,144.9918,Northern Metropolitan,21650.0,1618.75,2016,11,2016Q4,House,705000.0,0.10212765957446808
Reservoir,24 Home St,4,h,1162000.0,S,Barry,2016-11-27,11.2,3073.0,4.0,3.0,4.0,695.0,,,Darebin,-37.7264,145.0198,Northern Metropolitan,21650.0,1671.9424460431655,2016,11,2016Q4,House,705000.0,0.64822695035461
Reservoir,89 McMahon Rd,3,h,620000.0,SP,McGrath,2016-11-27,11.2,3073.0,3.0,1.0,2.0,653.0,,,Darebin,-37.7108,145.0156,Northern Metropolitan,21650.0,949.4640122511486,2016,11,2016Q4,House,705000.0,-0.12056737588652482
Reservoir,1 Mendip Rd,3,h,1025000.0,S,RW,2016-11-27,11.2,3073.0,3.0,1.0,4.0,670.0,134.0,1935.0,Darebin,-37.7242,145.0154,Northern Metropolitan,21650.0,1529.8507462686566,2016,11,2016Q4,House,705000.0,0.45390070921985815
Reservoir,72 Oconnor St,3,h,762500.0,S,Nelson,2016-11-27,11.2,3073.0,3.0,1.0,2.0,677.0,,,Darebin,-37.7101,144.9999,Northern Metropolitan,21650.0,1126.2924667651403,2016,11,2016Q4,House,705000.0,0.08156028368794327
Reservoir,40 Powell St,3,h,832000.0,S,Nelson,2016-11-27,11.2,3073.0,3.0,1.0,2.0,496.0,,,Darebin,-37.7263,145.0003,Northern Metropolitan,21650.0,1677.4193548387098,2016,11,2016Q4,House,705000.0,0.18014184397163122
Reservoir,17 Steane St,5,h,820000.0,SP,hockingstuart,2016-11-27,11.2,3073.0,5.0,2.0,2.0,737.0,150.0,,Darebin,-37.7306,145.0242,Northern Metropolitan,21650.0,1112.6187245590231,2016,11,2016Q4,House,705000.0,0.16312056737588654
Reservoir,81 Barton St,3,h,784000.0,S,Nelson,2016-05-28,11.2,3073.0,3.0,1.0,2.0,602.0,162.0,1970.0,Darebin,-37.7115,145.0009,Northern Metropolitan,21650.0,1302.3255813953488,2016,5,2016Q2,House,705000.0,0.11205673758865248
Reservoir,16 Birdwood St,4,h,1186000.0,SP,Nelson,2016-05-28,11.2,3073.0,4.0,1.0,2.0,895.0,188.0,1940.0,Darebin,-37.7285,144.9964,Northern Metropolitan,21650.0,1325.1396648044692,2016,5,2016Q2,House,705000.0,0.6822695035460993
Reservoir,11 Carrington Rd,3,h,665000.0,S,Barry,2016-05-28,11.2,3073.0,3.0,1.0,1.0,467.0,,,Darebin,-37.7219,144.9892,Northern Metropolitan,21650.0,1423.982869379015,2016,5,2016Q2,House,705000.0,-0.05673758865248227
Reservoir,1/9 Daventry St,2,u,405000.0,S,Barry,2016-05-28,11.2,3073.0,2.0,1.0,1.0,121.0,,1965.0,Darebin,-37.7146,145.001,Northern Metropolitan,21650.0,3347.1074380165287,2016,5,2016Q2,Unit,705000.0,-0.425531914893617
Reservoir,1/23 George St,2,u,431000.0,S,Barry,2016-05-28,11.2,3073.0,2.0,1.0,1.0,139.0,,1975.0,Darebin,-37.7175,145.0,Northern Metropolitan,21650.0,3100.7194244604316,2016,5,2016Q2,Unit,705000.0,-0.38865248226950355
Reservoir,39 Leamington St,4,h,885000.0,S,Ray,2016-05-28,11.2,3073.0,4.0,2.0,2.0,508.0,141.0,1950.0,Darebin,-37.7129,145.0047,Northern Metropolitan,21650.0,1742.1259842519685,2016,5,2016Q2,House,705000.0,0.2553191489361702
Reservoir,6 MacKenzie St,3,h,718500.0,S,Nelson,2016-05-28,11.2,3073.0,3.0,1.0,6.0,807.0,133.0,1975.0,Darebin,-37.704,144.9864,Northern Metropolitan,21650.0,890.3345724907064,2016,5,2016Q2,House,705000.0,0.019148936170212766
Reservoir,12 Nutwood St,5,h,762500.0,S,Nelson,2016-05-28,11.2,3073.0,3.0,2.0,2.0,548.0,285.0,1990.0,Darebin,-37.7099,145.0333,Northern Metropolitan,21650.0,1391.4233576642337,2016,5,2016Q2,House,705000.0,0.08156028368794327
Reservoir,20 Rodman St,3,h,737000.0,S,Barry,2016-05-28,11.2,3073.0,2.0,3.0,6.0,957.0,,,Darebin,-37.7012,145.0069,Northern Metropolitan,21650.0,770.1149425287356,2016,5,2016Q2,House,705000.0,0.04539007092198582
Reservoir,56 Gloucester St,3,h,810000.0,S,Nelson,2016-08-28,11.2,3073.0,3.0,2.0,2.0,279.0,,,Darebin,-37.7192,144.9971,Northern Metropolitan,21650.0,2903.2258064516127,2016,8,2016Q3,House,705000.0,0.14893617021276595
Reservoir,42 Oconnor St,2,h,610000.0,S,Nelson,2016-08-28,11.2,3073.0,3.0,1.0,2.0,383.0,103.0,1970.0,Darebin,-37.7103,145.0037,Northern Metropolitan,21650.0,1592.6892950391646,2016,8,2016Q3,House,705000.0,-0.1347517730496454
Reservoir,4/77 Pine St,2,u,430000.0,S,Barry,2016-08-28,11.2,3073.0,2.0,1.0,1.0,152.0,,,Darebin,-37.7173,144.9976,Northern Metropolitan,21650.0,2828.9473684210525,2016,8,2016Q3,Unit,705000.0,-0.3900709219858156
Reservoir,39 Shand Rd,2,h,730000.0,VB,Ray,2016-08-28,11.2,3073.0,2.0,1.0,2.0,637.0,,,Darebin,-37.7207,145.0196,Northern Metropolitan,21650.0,1145.9968602825745,2016,8,2016Q3,House,705000.0,0.03546099290780142
Reservoir,183 Wilson Bvd,4,h,680000.0,S,Ray,2016-08-28,11.2,3073.0,4.0,1.0,2.0,561.0,134.0,1960.0,Darebin,-37.697,144.9989,Northern Metropolitan,21650.0,1212.121212121212,2016,8,2016Q3,House,705000.0,-0.03546099290780142
Reservoir,27 Ashton St,3,h,705000.0,S,Barry,2016-07-30,11.2,3073.0,3.0,1.0,1.0,437.0,,1930.0,Darebin,-37.7291,145.02100000000004,Northern Metropolitan,21650.0,1613.2723112128147,2016,7,2016Q3,House,705000.0,0.0
Reservoir,46 Bourke St,3,h,705000.0,S,Ray,2016-07-30,11.2,3073.0,3.0,1.0,3.0,513.0,,,Darebin,-37.7243,144.9883,Northern Metropolitan,21650.0,1374.2690058479532,2016,7,2016Q3,House,705000.0,0.0
Reservoir,2/14 Ludeman Ct,2,u,390000.0,SP,Love,2016-07-30,11.2,3073.0,2.0,1.0,1.0,133.0,65.0,2012.0,Darebin,-37.6983,144.9998,Northern Metropolitan,21650.0,2932.3308270676694,2016,7,2016Q3,Unit,705000.0,-0.44680851063829785
Richmond,24 Butler St,2,h,937000.0,S,Biggin,2016-09-03,2.6,3121.0,2.0,1.0,1.0,125.0,103.0,1950.0,Yarra,-37.8106,144.994,Northern Metropolitan,14949.0,7496.0,2016,9,2016Q3,House,1200000.0,-0.21916666666666668
Richmond,81 Erin St,3,h,1260000.0,S,Biggin,2016-09-03,2.6,3121.0,2.0,1.0,0.0,203.0,81.0,1900.0,Yarra,-37.8166,144.9945,Northern Metropolitan,14949.0,6206.896551724138,2016,9,2016Q3,House,1200000.0,0.05
Richmond,52 Lyndhurst St,3,t,1236000.0,S,Jellis,2016-09-03,2.6,3121.0,3.0,2.0,1.0,675.0,,,Yarra,-37.8206,145.0003,Northern Metropolitan,14949.0,1831.111111111111,2016,9,2016Q3,Townhouse,1200000.0,0.03
Richmond,409/120 Palmer St,2,u,540000.0,PI,LITTLE,2016-09-03,2.6,3121.0,2.0,2.0,1.0,656.0,,,Yarra,-37.8195,145.0103,Northern Metropolitan,14949.0,823.170731707317,2016,9,2016Q3,Unit,1200000.0,-0.55
Richmond,7 Bank St,3,h,1600000.0,S,hockingstuart,2016-12-03,2.6,3121.0,3.0,2.0,1.0,115.0,,,Yarra,-37.8163,144.9984,Northern Metropolitan,14949.0,13913.04347826087,2016,12,2016Q4,House,1200000.0,0.3333333333333333
Richmond,29 Bowen St,3,h,2180000.0,PI,Blue,2016-12-03,2.6,3121.0,3.0,2.0,2.0,345.0,,,Yarra,-37.8159,144.994,Northern Metropolitan,14949.0,6318.840579710145,2016,12,2016Q4,House,1200000.0,0.8166666666666667
Richmond,3/11 Brougham St,1,u,370000.0,S,Biggin,2016-12-03,2.6,3121.0,1.0,1.0,1.0,502.0,38.0,1950.0,Yarra,-37.8214,144.9997,Northern Metropolitan,14949.0,737.0517928286853,2016,12,2016Q4,Unit,1200000.0,-0.6916666666666667
Richmond,131 Lord St,4,h,3335000.0,S,Jellis,2016-12-03,2.6,3121.0,4.0,2.0,2.0,319.0,,1893.0,Yarra,-37.8244,145.0044,Northern Metropolitan,14949.0,10454.545454545454,2016,12,2016Q4,House,1200000.0,1.7791666666666666
Richmond,60 Somerset St,2,h,935000.0,S,Biggin,2016-12-03,2.6,3121.0,2.0,1.0,1.0,67.0,,1998.0,Yarra,-37.8159,145.0033,Northern Metropolitan,14949.0,13955.223880597016,2016,12,2016Q4,House,1200000.0,-0.22083333333333333
Richmond,234 Coppin St,3,h,1102000.0,S,Dingle,2016-02-04,2.6,3121.0,3.0,2.0,0.0,194.0,,,Yarra,-37.8265,145.0022,Northern Metropolitan,14949.0,5680.412371134021,2016,2,2016Q1,House,1200000.0,-0.08166666666666667
Richmond,502/39 Bosisto St,1,u,437500.0,SP,Biggin,2017-03-04,2.6,3121.0,1.0,1.0,1.0,778.0,,2013.0,Yarra,-37.8177,144.9972,Northern Metropolitan,14949.0,562.3393316195372,2017,3,2017Q1,Unit,1200000.0,-0.6354166666666666
Richmond,412/10 Burnley St,1,u,421000.0,SP,Biggin,2017-03-04,2.6,3121.0,1.0,1.0,1.0,8223.0,57.0,2012.0,Yarra,-37.8127,145.0094,Northern Metropolitan,14949.0,51.19785966192387,2017,3,2017Q1,Unit,1200000.0,-0.6491666666666667
Richmond,3/24 Davison St,2,u,479000.0,S,Biggin,2017-03-04,2.6,3121.0,2.0,1.0,1.0,534.0,,1970.0,Yarra,-37.8123,145.0081,Northern Metropolitan,14949.0,897.0037453183521,2017,3,2017Q1,Unit,1200000.0,-0.6008333333333333
Richmond,78 Davison St,5,h,3200000.0,SP,Jellis,2017-03-04,2.6,3121.0,5.0,3.0,3.0,618.0,260.0,1890.0,Yarra,-37.8157,145.0073,Northern Metropolitan,14949.0,5177.993527508091,2017,3,2017Q1,House,1200000.0,1.6666666666666667
Richmond,32 Jubilee Pl,2,h,1042500.0,S,hockingstuart,2017-03-04,2.6,3121.0,2.0,1.0,1.0,80.0,,,Yarra,-37.8126,145.004,Northern Metropolitan,14949.0,13031.25,2017,3,2017Q1,House,1200000.0,-0.13125
Richmond,318/185 Lennox St,2,u,655000.0,PI,hockingstuart,2017-03-04,2.6,3121.0,2.0,1.0,1.0,1725.0,69.0,2005.0,Yarra,-37.8174,144.9949,Northern Metropolitan,14949.0,379.71014492753625,2017,3,2017Q1,Unit,1200000.0,-0.45416666666666666
Richmond,45 Lord St,2,h,1130000.0,S,Biggin,2017-03-04,2.6,3121.0,2.0,2.0,3.0,114.0,,,Yarra,-37.8212,145.005,Northern Metropolitan,14949.0,9912.280701754386,2017,3,2017Q1,House,1200000.0,-0.058333333333333334
Richmond,414/6 Lord St,2,u,561000.0,S,Biggin,2017-03-04,2.6,3121.0,2.0,1.0,1.0,2571.0,66.0,2013.0,Yarra,-37.8198,145.005,Northern Metropolitan,14949.0,218.20303383897317,2017,3,2017Q1,Unit,1200000.0,-0.5325
Richmond,101/18 Tanner St,2,u,635000.0,S,Biggin,2017-03-04,2.6,3121.0,2.0,2.0,1.0,2740.0,76.0,2003.0,Yarra,-37.8231,144.9906,Northern Metropolitan,14949.0,231.75182481751824,2017,3,2017Q1,Unit,1200000.0,-0.4708333333333333
Richmond,247 Church St,3,h,1010000.0,PI,Jellis,2016-06-04,2.6,3121.0,3.0,1.0,1.0,199.0,105.0,1900.0,Yarra,-37.8193,144.9993,Northern Metropolitan,14949.0,5075.37688442211,2016,6,2016Q2,House,1200000.0,-0.15833333333333333
Richmond,32 Duke St,2,h,1025000.0,S,Jellis,2016-06-04,2.6,3121.0,2.0,1.0,1.0,169.0,92.0,1900.0,Yarra,-37.8235,145.0035,Northern Metropolitan,14949.0,6065.08875739645,2016,6,2016Q2,House,1200000.0,-0.14583333333333334
Richmond,193 Mary St,2,h,1102000.0,S,Biggin,2016-06-04,2.6,3121.0,2.0,1.0,1.0,167.0,,,Yarra,-37.8255,145.0013,Northern Metropolitan,14949.0,6598.802395209581,2016,6,2016Q2,House,1200000.0,-0.08166666666666667
Richmond,21 Gardner St,3,h,1152500.0,S,Biggin,2016-08-06,2.6,3121.0,3.0,2.0,1.0,78.0,,,Yarra,-37.8154,145.0061,Northern Metropolitan,14949.0,14775.641025641025,2016,8,2016Q3,House,1200000.0,-0.03958333333333333
Richmond,33a River St,4,h,1375000.0,S,hockingstuart,2016-08-06,2.6,3121.0,4.0,2.0,2.0,58.0,158.0,2007.0,Yarra,-37.817,145.0135,Northern Metropolitan,14949.0,23706.896551724138,2016,8,2016Q3,House,1200000.0,0.14583333333333334
Richmond,28 Stawell St,3,h,1422000.0,S,hockingstuart,2016-08-06,2.6,3121.0,3.0,1.0,0.0,339.0,,,Yarra,-37.8215,145.0102,Northern Metropolitan,14949.0,4194.690265486725,2016,8,2016Q3,House,1200000.0,0.185
Richmond,52 Brighton St,2,h,1506000.0,S,Biggin,2016-05-07,2.6,3121.0,2.0,2.0,1.0,220.0,131.0,1920.0,Yarra,-37.8284,144.9989,Northern Metropolitan,14949.0,6845.454545454545,2016,5,2016Q2,House,1200000.0,0.255
Richmond,31 Johnson St,3,h,1350000.0,PI,Peter,2016-05-07,2.6,3121.0,3.0,1.0,2.0,332.0,116.0,1940.0,Yarra,-37.8131,145.005,Northern Metropolitan,14949.0,4066.265060240964,2016,5,2016Q2,House,1200000.0,0.125
Richmond,21 Leslie St,3,h,1090000.0,S,Biggin,2016-05-07,2.6,3121.0,3.0,1.0,3.0,283.0,,,Yarra,-37.8127,145.0073,Northern Metropolitan,14949.0,3851.5901060070673,2016,5,2016Q2,House,1200000.0,-0.09166666666666666
Richmond,110/61 Stawell St,1,u,405000.0,PI,McGrath,2016-05-07,2.6,3121.0,1.0,1.0,1.0,7455.0,53.0,2005.0,Yarra,-37.822,145.0104,Northern Metropolitan,14949.0,54.32595573440644,2016,5,2016Q2,Unit,1200000.0,-0.6625
Richmond,30 Cameron St,3,h,1474000.0,SP,Marshall,2016-11-07,2.6,3121.0,3.0,1.0,0.0,238.0,94.0,1900.0,Yarra,-37.8167,144.9977,Northern Metropolitan,14949.0,6193.27731092437,2016,11,2016Q4,House,1200000.0,0.22833333333333333
Richmond,32 Cameron St,3,h,1555000.0,S,Marshall,2016-11-07,2.6,3121.0,3.0,1.0,0.0,250.0,115.0,1900.0,Yarra,-37.8167,144.9978,Northern Metropolitan,14949.0,6220.0,2016,11,2016Q4,House,1200000.0,0.29583333333333334
Richmond,406/20 Burnley St,1,u,345000.0,PI,Ray,2016-10-08,2.6,3121.0,1.0,1.0,1.0,8223.0,45.0,2012.0,Yarra,-37.8127,145.0094,Northern Metropolitan,14949.0,41.955490696825976,2016,10,2016Q4,Unit,1200000.0,-0.7125
Richmond,255 Coppin St,3,h,1275000.0,PI,Jellis,2016-10-08,2.6,3121.0,3.0,1.0,2.0,204.0,128.0,1900.0,Yarra,-37.8285,145.0022,Northern Metropolitan,14949.0,6250.0,2016,10,2016Q4,House,1200000.0,0.0625
Richmond,13 McKay St,3,h,1150000.0,VB,Jellis,2016-10-08,2.6,3121.0,3.0,1.0,0.0,176.0,92.0,1900.0,Yarra,-37.8116,145.0042,Northern Metropolitan,14949.0,6534.090909090909,2016,10,2016Q4,House,1200000.0,-0.041666666666666664
Richmond,249 Punt Rd,4,h,950000.0,VB,Jellis,2016-10-08,2.6,3121.0,4.0,1.0,0.0,254.0,124.0,1890.0,Yarra,-37.8201,144.9898,Northern Metropolitan,14949.0,3740.1574803149606,2016,10,2016Q4,House,1200000.0,-0.20833333333333334
