TransactionID,Suburb,Date,PropertyType,Price,Bedrooms,Bathrooms,Car_Spaces,Landsize,Price_per_sqm,Suburb_Median,Price_Deviation
1814,Reservoir,2016-08-13,House,1700000.0,4,2.0,4.0,601.0,2828.6189683860234,705000.0,1.4113475177304964
1815,Reservoir,2016-05-14,House,592500.0,3,2.0,1.0,215.0,2755.813953488372,705000.0,-0.1595744680851064
1816,Reservoir,2016-05-14,House,830000.0,3,1.0,1.0,509.0,1630.648330058939,705000.0,0.1773049645390071
1817,Reservoir,2016-05-14,Unit,360000.0,2,1.0,1.0,132.0,2727.2727272727275,705000.0,-0.4893617021276595
1818,Reservoir,2016-05-14,House,655000.0,3,1.0,1.0,644.0,1017.0807453416148,705000.0,-0.0709219858156028
1819,Reservoir,2016-10-15,House,410000.0,3,1.0,1.0,250.0,1640.0,705000.0,-0.4184397163120567
1820,Reservoir,2016-10-15,House,836000.0,2,1.0,1.0,931.0,897.9591836734694,705000.0,0.1858156028368794
1821,Reservoir,2016-10-15,House,635000.0,2,2.0,2.0,654.0,970.948012232416,705000.0,-0.0992907801418439
1822,Reservoir,2016-10-15,House,811000.0,4,2.0,3.0,525.0,1544.7619047619048,705000.0,0.150354609929078
1823,Reservoir,2016-10-15,House,650000.0,2,1.0,1.0,750.0,866.6666666666666,705000.0,-0.0780141843971631
1824,Reservoir,2016-10-15,House,765000.0,3,1.0,2.0,551.0,1388.3847549909256,705000.0,0.0851063829787234
1825,Reservoir,2016-10-15,Unit,440000.0,2,1.0,2.0,132.0,3333.3333333333335,705000.0,-0.375886524822695
1826,Reservoir,2016-10-15,House,715000.0,3,2.0,2.0,251.0,2848.605577689243,705000.0,0.0141843971631205
1827,Reservoir,2016-04-16,House,670000.0,4,2.0,2.0,578.0,1159.1695501730103,705000.0,-0.0496453900709219
1828,Reservoir,2016-04-16,Unit,376000.0,2,1.0,1.0,104.0,3615.3846153846152,705000.0,-0.4666666666666667
1829,Reservoir,2016-04-16,House,680000.0,3,1.0,4.0,527.0,1290.3225806451612,705000.0,-0.0354609929078014
1830,Reservoir,2016-04-16,House,786000.0,4,3.0,1.0,595.0,1321.0084033613446,705000.0,0.1148936170212766
1831,Reservoir,2016-04-16,Unit,390000.0,2,1.0,1.0,122.0,3196.72131147541,705000.0,-0.4468085106382978
1832,Reservoir,2016-04-16,House,650000.0,3,1.0,2.0,468.0,1388.888888888889,705000.0,-0.0780141843971631
1833,Reservoir,2016-04-16,House,540000.0,3,1.0,2.0,496.0,1088.7096774193549,705000.0,-0.2340425531914893
1834,Reservoir,2016-07-16,House,685000.0,3,1.0,1.0,497.0,1378.269617706237,705000.0,-0.0283687943262411
1835,Reservoir,2016-07-16,House,800000.0,3,2.0,3.0,574.0,1393.7282229965156,705000.0,0.1347517730496454
1836,Reservoir,2016-07-16,House,830000.0,3,1.0,2.0,671.0,1236.9597615499256,705000.0,0.1773049645390071
1837,Reservoir,2016-07-16,Unit,330000.0,2,1.0,1.0,90.0,3666.6666666666665,705000.0,-0.5319148936170213
1838,Reservoir,2016-07-16,House,539000.0,3,1.0,1.0,474.0,1137.1308016877638,705000.0,-0.2354609929078014
1839,Reservoir,2016-09-17,House,622500.0,3,1.0,1.0,456.0,1365.1315789473683,705000.0,-0.1170212765957446
1840,Reservoir,2016-09-17,House,767500.0,4,2.0,2.0,834.0,920.2637889688248,705000.0,0.0886524822695035
1841,Reservoir,2016-09-17,House,780000.0,3,1.0,2.0,464.0,1681.0344827586207,705000.0,0.1063829787234042
1842,Reservoir,2016-09-17,House,668000.0,3,2.0,1.0,618.0,1080.906148867314,705000.0,-0.0524822695035461
1843,Reservoir,2016-09-17,House,1215000.0,4,2.0,4.0,748.0,1624.331550802139,705000.0,0.723404255319149
1844,Reservoir,2017-03-18,House,1120000.0,3,1.0,2.0,744.0,1505.3763440860216,705000.0,0.5886524822695035
1845,Reservoir,2017-03-18,Unit,470000.0,3,1.0,2.0,159.0,2955.9748427672957,705000.0,-0.3333333333333333
1846,Reservoir,2017-03-18,House,800000.0,3,1.0,1.0,858.0,932.4009324009324,705000.0,0.1347517730496454
1847,Reservoir,2017-03-18,House,1700000.0,2,1.0,6.0,1041.0,1633.045148895293,705000.0,1.4113475177304964
1848,Reservoir,2017-03-18,House,655000.0,3,2.0,2.0,456.0,1436.40350877193,705000.0,-0.0709219858156028
1849,Reservoir,2017-03-18,House,885000.0,3,1.0,2.0,518.0,1708.4942084942086,705000.0,0.2553191489361702
1850,Reservoir,2017-03-18,House,510000.0,2,1.0,2.0,268.0,1902.9850746268655,705000.0,-0.2765957446808511
1851,Reservoir,2017-03-18,Unit,440000.0,2,1.0,1.0,183.0,2404.3715846994537,705000.0,-0.375886524822695
1852,Reservoir,2016-06-18,House,703000.0,3,2.0,1.0,597.0,1177.5544388609717,705000.0,-0.0028368794326241
1853,Reservoir,2016-06-18,Unit,424000.0,2,1.0,1.0,141.0,3007.0921985815603,705000.0,-0.3985815602836879
1854,Reservoir,2016-06-18,House,750000.0,4,1.0,2.0,747.0,1004.016064257028,705000.0,0.0638297872340425
1855,Reservoir,2016-06-18,House,613000.0,3,1.0,2.0,745.0,822.8187919463087,705000.0,-0.1304964539007092
1856,Reservoir,2016-06-18,House,779000.0,3,1.0,2.0,945.0,824.3386243386243,705000.0,0.1049645390070922
1857,Reservoir,2016-06-18,Townhouse,425000.0,2,1.0,1.0,145.0,2931.0344827586205,705000.0,-0.3971631205673759
1858,Reservoir,2016-06-18,House,791000.0,5,3.0,1.0,961.0,823.1009365244537,705000.0,0.1219858156028368
1859,Reservoir,2016-06-18,House,475000.0,3,1.0,1.0,535.0,887.8504672897196,705000.0,-0.3262411347517731
1860,Reservoir,2016-11-19,House,950000.0,3,2.0,2.0,565.0,1681.41592920354,705000.0,0.3475177304964539
1861,Reservoir,2016-11-19,House,730000.0,4,1.0,2.0,770.0,948.051948051948,705000.0,0.0354609929078014
1862,Reservoir,2016-11-19,House,791000.0,2,1.0,3.0,720.0,1098.611111111111,705000.0,0.1219858156028368
1863,Reservoir,2016-11-19,House,905000.0,3,1.0,2.0,950.0,952.6315789473684,705000.0,0.2836879432624113
1864,Reservoir,2016-11-19,Unit,480000.0,2,2.0,1.0,145.0,3310.344827586207,705000.0,-0.3191489361702128
1865,Reservoir,2016-11-19,House,767000.0,3,1.0,2.0,561.0,1367.2014260249557,705000.0,0.0879432624113475
1866,Reservoir,2016-11-19,House,871000.0,3,1.0,3.0,614.0,1418.5667752442996,705000.0,0.2354609929078014
1867,Reservoir,2016-05-22,Unit,450000.0,3,1.0,2.0,179.0,2513.9664804469276,705000.0,-0.3617021276595745
1868,Reservoir,2016-05-22,House,921500.0,3,2.0,1.0,527.0,1748.5768500948766,705000.0,0.3070921985815603
1869,Reservoir,2016-05-22,Townhouse,490000.0,2,1.0,1.0,126.0,3888.8888888888887,705000.0,-0.3049645390070922
1870,Reservoir,2016-05-22,House,787000.0,3,1.0,1.0,563.0,1397.8685612788631,705000.0,0.1163120567375886
1871,Reservoir,2016-08-22,House,670500.0,3,1.0,2.0,654.0,1025.2293577981652,705000.0,-0.0489361702127659
1872,Reservoir,2016-08-22,House,1050000.0,5,2.0,1.0,578.0,1816.6089965397923,705000.0,0.4893617021276595
1873,Reservoir,2016-08-22,Unit,475000.0,3,1.0,2.0,521.0,911.7082533589252,705000.0,-0.3262411347517731
1874,Reservoir,2016-08-22,Unit,440000.0,2,1.0,1.0,153.0,2875.8169934640523,705000.0,-0.375886524822695
1875,Reservoir,2016-08-22,House,623500.0,2,1.0,0.0,452.0,1379.424778761062,705000.0,-0.1156028368794326
1876,Reservoir,2016-08-22,House,830000.0,4,1.0,4.0,791.0,1049.3046776232618,705000.0,0.1773049645390071
1877,Reservoir,2016-04-23,House,572000.0,3,1.0,2.0,41400.0,13.816425120772946,705000.0,-0.1886524822695035
1878,Reservoir,2016-04-23,House,450000.0,3,2.0,2.0,185.0,2432.4324324324325,705000.0,-0.3617021276595745
1879,Reservoir,2016-04-23,Unit,525000.0,2,1.0,2.0,284.0,1848.5915492957747,705000.0,-0.2553191489361702
1880,Reservoir,2016-04-23,House,692500.0,3,2.0,2.0,803.0,862.3910336239103,705000.0,-0.0177304964539007
1881,Reservoir,2016-04-23,House,790000.0,4,2.0,2.0,1090.0,724.7706422018349,705000.0,0.1205673758865248
1882,Reservoir,2016-09-24,House,785000.0,3,1.0,1.0,719.0,1091.7941585535466,705000.0,0.1134751773049645
1883,Reservoir,2016-09-24,House,840000.0,2,1.0,1.0,714.0,1176.470588235294,705000.0,0.1914893617021276
1884,Reservoir,2016-09-24,House,925000.0,5,3.0,4.0,922.0,1003.2537960954448,705000.0,0.3120567375886525
1885,Reservoir,2016-09-24,House,700000.0,3,1.0,1.0,621.0,1127.2141706924317,705000.0,-0.0070921985815602
1886,Reservoir,2016-09-24,House,801000.0,4,1.0,2.0,771.0,1038.9105058365758,705000.0,0.1361702127659574
1887,Reservoir,2016-09-24,House,866000.0,3,1.0,2.0,569.0,1521.9683655536028,705000.0,0.2283687943262411
1888,Reservoir,2016-09-24,Unit,340000.0,2,1.0,1.0,151.0,2251.655629139073,705000.0,-0.5177304964539007
1889,Reservoir,2017-02-25,House,500250.0,2,1.0,1.0,425.0,1177.0588235294117,705000.0,-0.2904255319148936
1890,Reservoir,2017-02-25,House,395000.0,1,1.0,1.0,94.0,4202.127659574468,705000.0,-0.4397163120567376
1891,Reservoir,2017-02-25,House,810000.0,3,2.0,3.0,486.0,1666.6666666666667,705000.0,0.1489361702127659
1892,Reservoir,2017-02-25,House,790000.0,2,1.0,1.0,585.0,1350.4273504273503,705000.0,0.1205673758865248
1893,Reservoir,2017-02-25,Unit,465000.0,2,1.0,1.0,111.0,4189.189189189189,705000.0,-0.3404255319148936
1894,Reservoir,2017-02-25,House,601000.0,3,1.0,2.0,460.0,1306.5217391304348,705000.0,-0.1475177304964539
1895,Reservoir,2017-02-25,House,968000.0,2,1.0,2.0,631.0,1534.072900158479,705000.0,0.3730496453900709
1896,Reservoir,2017-02-25,House,928000.0,3,1.0,1.0,696.0,1333.3333333333333,705000.0,0.3163120567375886
1897,Reservoir,2016-07-26,Unit,300000.0,2,1.0,1.0,87.0,3448.2758620689656,705000.0,-0.574468085106383
1898,Reservoir,2016-07-26,Townhouse,420000.0,2,1.0,2.0,153.0,2745.098039215686,705000.0,-0.4042553191489361
1899,Reservoir,2016-07-26,House,885000.0,4,2.0,3.0,936.0,945.5128205128206,705000.0,0.2553191489361702
1900,Reservoir,2016-07-26,Unit,240000.0,2,1.0,1.0,82.0,2926.829268292683,705000.0,-0.6595744680851063
1901,Reservoir,2016-07-26,House,815000.0,3,1.0,2.0,550.0,1481.8181818181818,705000.0,0.1560283687943262
1902,Reservoir,2016-07-26,House,882500.0,3,2.0,2.0,681.0,1295.8883994126286,705000.0,0.25177304964539
1903,Reservoir,2016-07-26,House,793000.0,3,1.0,2.0,589.0,1346.3497453310697,705000.0,0.1248226950354609
1904,Reservoir,2016-06-27,House,550000.0,3,2.0,2.0,260.0,2115.3846153846152,705000.0,-0.2198581560283688
1905,Reservoir,2016-06-27,Unit,477000.0,2,1.0,2.0,115.0,4147.826086956522,705000.0,-0.3234042553191489
1906,Reservoir,2016-06-27,Unit,433000.0,2,1.0,1.0,236.0,1834.7457627118645,705000.0,-0.3858156028368794
1907,Reservoir,2016-06-27,Unit,672000.0,3,1.0,2.0,855.0,785.9649122807018,705000.0,-0.0468085106382978
1908,Reservoir,2016-06-27,House,680000.0,2,1.0,1.0,750.0,906.6666666666666,705000.0,-0.0354609929078014
1909,Reservoir,2016-11-27,House,751000.0,3,1.0,2.0,604.0,1243.3774834437086,705000.0,0.0652482269503546
1910,Reservoir,2016-11-27,House,851000.0,3,1.0,1.0,826.0,1030.266343825666,705000.0,0.2070921985815602
1911,Reservoir,2016-11-27,House,777000.0,3,1.0,2.0,480.0,1618.75,705000.0,0.102127659574468
1912,Reservoir,2016-11-27,House,1162000.0,4,3.0,4.0,695.0,1671.9424460431655,705000.0,0.64822695035461
1913,Reservoir,2016-11-27,House,620000.0,3,1.0,2.0,653.0,949.4640122511486,705000.0,-0.1205673758865248
1914,Reservoir,2016-11-27,House,1025000.0,3,1.0,4.0,670.0,1529.8507462686566,705000.0,0.4539007092198581
1915,Reservoir,2016-11-27,House,762500.0,3,1.0,2.0,677.0,1126.2924667651405,705000.0,0.0815602836879432
1916,Reservoir,2016-11-27,House,832000.0,3,1.0,2.0,496.0,1677.4193548387098,705000.0,0.1801418439716312
1917,Reservoir,2016-11-27,House,820000.0,5,2.0,2.0,737.0,1112.6187245590231,705000.0,0.1631205673758865
1918,Reservoir,2016-05-28,House,784000.0,3,1.0,2.0,602.0,1302.3255813953488,705000.0,0.1120567375886524
1919,Reservoir,2016-05-28,House,1186000.0,4,1.0,2.0,895.0,1325.1396648044692,705000.0,0.6822695035460993
1920,Reservoir,2016-05-28,House,665000.0,3,1.0,1.0,467.0,1423.982869379015,705000.0,-0.0567375886524822
1921,Reservoir,2016-05-28,Unit,405000.0,2,1.0,1.0,121.0,3347.1074380165287,705000.0,-0.425531914893617
1922,Reservoir,2016-05-28,Unit,431000.0,2,1.0,1.0,139.0,3100.7194244604316,705000.0,-0.3886524822695035
1923,Reservoir,2016-05-28,House,885000.0,4,2.0,2.0,508.0,1742.1259842519685,705000.0,0.2553191489361702
1924,Reservoir,2016-05-28,House,718500.0,3,1.0,6.0,807.0,890.3345724907064,705000.0,0.0191489361702127
1925,Reservoir,2016-05-28,House,762500.0,5,2.0,2.0,548.0,1391.4233576642337,705000.0,0.0815602836879432
1926,Reservoir,2016-05-28,House,737000.0,3,3.0,6.0,957.0,770.1149425287356,705000.0,0.0453900709219858
1927,Reservoir,2016-08-28,House,810000.0,3,2.0,2.0,279.0,2903.2258064516127,705000.0,0.1489361702127659
1928,Reservoir,2016-08-28,House,610000.0,2,1.0,2.0,383.0,1592.6892950391646,705000.0,-0.1347517730496454
1929,Reservoir,2016-08-28,Unit,430000.0,2,1.0,1.0,152.0,2828.9473684210525,705000.0,-0.3900709219858156
1930,Reservoir,2016-08-28,House,730000.0,2,1.0,2.0,637.0,1145.9968602825743,705000.0,0.0354609929078014
1931,Reservoir,2016-08-28,House,680000.0,4,1.0,2.0,561.0,1212.121212121212,705000.0,-0.0354609929078014
1932,Reservoir,2016-07-30,House,705000.0,3,1.0,1.0,437.0,1613.2723112128149,705000.0,0.0
1933,Reservoir,2016-07-30,House,705000.0,3,1.0,3.0,513.0,1374.2690058479532,705000.0,0.0
1934,Reservoir,2016-07-30,Unit,390000.0,2,1.0,1.0,133.0,2932.33082706767,705000.0,-0.4468085106382978
1935,Richmond,2016-09-03,House,937000.0,2,1.0,1.0,125.0,7496.0,1200000.0,-0.2191666666666666
1936,Richmond,2016-09-03,House,1260000.0,3,1.0,0.0,203.0,6206.896551724138,1200000.0,0.05
1937,Richmond,2016-09-03,Townhouse,1236000.0,3,2.0,1.0,675.0,1831.111111111111,1200000.0,0.03
1938,Richmond,2016-09-03,Unit,540000.0,2,2.0,1.0,656.0,823.170731707317,1200000.0,-0.55
1939,Richmond,2016-12-03,House,1600000.0,3,2.0,1.0,115.0,13913.04347826087,1200000.0,0.3333333333333333
1940,Richmond,2016-12-03,House,2180000.0,3,2.0,2.0,345.0,6318.840579710145,1200000.0,0.8166666666666667
1941,Richmond,2016-12-03,Unit,370000.0,1,1.0,1.0,502.0,737.0517928286853,1200000.0,-0.6916666666666667
1942,Richmond,2016-12-03,House,3335000.0,4,2.0,2.0,319.0,10454.545454545454,1200000.0,1.7791666666666666
1943,Richmond,2016-12-03,House,935000.0,2,1.0,1.0,67.0,13955.223880597016,1200000.0,-0.2208333333333333
1944,Richmond,2016-02-04,House,1102000.0,3,2.0,0.0,194.0,5680.412371134021,1200000.0,-0.0816666666666666
1945,Richmond,2017-03-04,Unit,437500.0,1,1.0,1.0,778.0,562.3393316195372,1200000.0,-0.6354166666666666
1946,Richmond,2017-03-04,Unit,421000.0,1,1.0,1.0,8223.0,51.19785966192387,1200000.0,-0.6491666666666667
1947,Richmond,2017-03-04,Unit,479000.0,2,1.0,1.0,534.0,897.0037453183521,1200000.0,-0.6008333333333333
1948,Richmond,2017-03-04,House,3200000.0,5,3.0,3.0,618.0,5177.993527508091,1200000.0,1.6666666666666667
1949,Richmond,2017-03-04,House,1042500.0,2,1.0,1.0,80.0,13031.25,1200000.0,-0.13125
1950,Richmond,2017-03-04,Unit,655000.0,2,1.0,1.0,1725.0,379.71014492753625,1200000.0,-0.4541666666666666
1951,Richmond,2017-03-04,House,1130000.0,2,2.0,3.0,114.0,9912.280701754386,1200000.0,-0.0583333333333333
1952,Richmond,2017-03-04,Unit,561000.0,2,1.0,1.0,2571.0,218.20303383897317,1200000.0,-0.5325
1953,Richmond,2017-03-04,Unit,635000.0,2,2.0,1.0,2740.0,231.75182481751824,1200000.0,-0.4708333333333333
1954,Richmond,2016-06-04,House,1010000.0,3,1.0,1.0,199.0,5075.37688442211,1200000.0,-0.1583333333333333
1955,Richmond,2016-06-04,House,1025000.0,2,1.0,1.0,169.0,6065.08875739645,1200000.0,-0.1458333333333333
1956,Richmond,2016-06-04,House,1102000.0,2,1.0,1.0,167.0,6598.802395209581,1200000.0,-0.0816666666666666
1957,Richmond,2016-08-06,House,1152500.0,3,2.0,1.0,78.0,14775.641025641024,1200000.0,-0.0395833333333333
1958,Richmond,2016-08-06,House,1375000.0,4,2.0,2.0,58.0,23706.896551724138,1200000.0,0.1458333333333333
1959,Richmond,2016-08-06,House,1422000.0,3,1.0,0.0,339.0,4194.690265486725,1200000.0,0.185
1960,Richmond,2016-05-07,House,1506000.0,2,2.0,1.0,220.0,6845.454545454545,1200000.0,0.255
1961,Richmond,2016-05-07,House,1350000.0,3,1.0,2.0,332.0,4066.265060240964,1200000.0,0.125
1962,Richmond,2016-05-07,House,1090000.0,3,1.0,3.0,283.0,3851.5901060070673,1200000.0,-0.0916666666666666
1963,Richmond,2016-05-07,Unit,405000.0,1,1.0,1.0,7455.0,54.32595573440644,1200000.0,-0.6625
1964,Richmond,2016-11-07,House,1474000.0,3,1.0,0.0,238.0,6193.27731092437,1200000.0,0.2283333333333333
1965,Richmond,2016-11-07,House,1555000.0,3,1.0,0.0,250.0,6220.0,1200000.0,0.2958333333333333
1966,Richmond,2016-10-08,Unit,345000.0,1,1.0,1.0,8223.0,41.955490696825976,1200000.0,-0.7125
1967,Richmond,2016-10-08,House,1275000.0,3,1.0,2.0,204.0,6250.0,1200000.0,0.0625
1968,Richmond,2016-10-08,House,1150000.0,3,1.0,0.0,176.0,6534.090909090909,1200000.0,-0.0416666666666666
1969,Richmond,2016-10-08,House,950000.0,4,1.0,0.0,254.0,3740.1574803149606,1200000.0,-0.2083333333333333
1970,Richmond,2016-09-10,Unit,439000.0,1,1.0,1.0,3516.0,124.85779294653015,1200000.0,-0.6341666666666667
1971,Richmond,2016-09-10,Townhouse,855000.0,2,1.0,1.0,92.0,9293.478260869566,1200000.0,-0.2875
1972,Richmond,2016-12-10,House,900000.0,2,1.0,0.0,95.0,9473.684210526317,1200000.0,-0.25
1973,Richmond,2016-12-10,House,1250000.0,3,2.0,1.0,120.0,10416.666666666666,1200000.0,0.0416666666666666
1974,Richmond,2016-12-10,House,990000.0,2,1.0,1.0,117.0,8461.538461538461,1200000.0,-0.175
1975,Richmond,2016-12-10,House,1189000.0,2,1.0,0.0,158.0,7525.316455696203,1200000.0,-0.0091666666666666
1976,Richmond,2016-12-10,House,1220000.0,2,1.0,1.0,166.0,7349.397590361445,1200000.0,0.0166666666666666
1977,Richmond,2016-12-10,House,1220000.0,2,1.0,1.0,80.0,15250.0,1200000.0,0.0166666666666666
1978,Richmond,2016-12-10,House,1100000.0,3,1.0,0.0,162.0,6790.123456790124,1200000.0,-0.0833333333333333
1979,Richmond,2016-12-10,House,1346000.0,3,1.0,0.0,187.0,7197.860962566845,1200000.0,0.1216666666666666
1980,Richmond,2016-11-12,House,1340000.0,2,1.0,0.0,178.0,7528.08988764045,1200000.0,0.1166666666666666
1981,Richmond,2016-11-12,House,1421000.0,2,1.0,0.0,196.0,7250.0,1200000.0,0.1841666666666666
1982,Richmond,2016-11-12,House,1074000.0,3,1.0,0.0,245.0,4383.673469387755,1200000.0,-0.105
1983,Richmond,2016-11-12,House,1205000.0,3,1.0,0.0,164.0,7347.5609756097565,1200000.0,0.0041666666666666
1984,Richmond,2016-11-12,Townhouse,1430000.0,2,2.0,2.0,153.0,9346.40522875817,1200000.0,0.1916666666666666
1985,Richmond,2016-11-12,House,1465000.0,3,2.0,2.0,233.0,6287.55364806867,1200000.0,0.2208333333333333
1986,Richmond,2016-08-13,House,1035000.0,2,1.0,0.0,108.0,9583.333333333334,1200000.0,-0.1375
1987,Richmond,2016-05-14,Townhouse,930000.0,2,1.0,1.0,97.0,9587.62886597938,1200000.0,-0.225
1988,Richmond,2016-05-14,House,1182000.0,3,1.0,1.0,199.0,5939.698492462311,1200000.0,-0.015
1989,Richmond,2016-05-14,House,777500.0,2,1.0,1.0,151.0,5149.0066225165565,1200000.0,-0.3520833333333333
1990,Richmond,2016-05-14,House,1115000.0,3,2.0,2.0,129.0,8643.410852713178,1200000.0,-0.0708333333333333
1991,Richmond,2016-05-14,House,1710000.0,3,2.0,2.0,202.0,8465.346534653465,1200000.0,0.425
1992,Richmond,2016-05-14,House,1420000.0,3,1.0,0.0,198.0,7171.717171717171,1200000.0,0.1833333333333333
1993,Richmond,2016-05-14,House,3020000.0,3,2.0,2.0,389.0,7763.496143958869,1200000.0,1.5166666666666666
1994,Richmond,2016-05-14,House,1346000.0,3,1.0,1.0,207.0,6502.415458937198,1200000.0,0.1216666666666666
1995,Richmond,2016-10-15,Townhouse,1081000.0,2,1.0,1.0,126.0,8579.36507936508,1200000.0,-0.0991666666666666
1996,Richmond,2016-10-15,House,860000.0,2,2.0,0.0,74.0,11621.621621621622,1200000.0,-0.2833333333333333
1997,Richmond,2016-10-15,House,1820000.0,3,1.0,1.0,410.0,4439.024390243902,1200000.0,0.5166666666666667
1998,Richmond,2016-10-15,House,905000.0,2,1.0,0.0,139.0,6510.791366906475,1200000.0,-0.2458333333333333
1999,Richmond,2016-04-16,House,1088000.0,3,3.0,2.0,168.0,6476.190476190476,1200000.0,-0.0933333333333333
2000,Richmond,2016-04-16,House,3001000.0,4,3.0,1.0,544.0,5516.544117647059,1200000.0,1.5008333333333332
2001,Richmond,2016-07-16,House,951000.0,2,1.0,0.0,108.0,8805.555555555555,1200000.0,-0.2075
2002,Richmond,2016-07-16,House,912000.0,2,1.0,2.0,204.0,4470.588235294118,1200000.0,-0.24
2003,Richmond,2016-07-16,House,1285000.0,3,2.0,1.0,133.0,9661.654135338344,1200000.0,0.0708333333333333
2004,Richmond,2016-07-16,House,1220000.0,2,1.0,1.0,219.0,5570.776255707762,1200000.0,0.0166666666666666
2005,Richmond,2016-09-17,House,900000.0,3,3.0,1.0,58.0,15517.241379310344,1200000.0,-0.25
2006,Richmond,2016-09-17,House,1695000.0,3,1.0,3.0,210.0,8071.428571428572,1200000.0,0.4125
2007,Richmond,2016-09-17,House,1365000.0,3,1.0,1.0,301.0,4534.883720930233,1200000.0,0.1375
2008,Richmond,2016-09-17,House,1088000.0,2,1.0,0.0,158.0,6886.0759493670885,1200000.0,-0.0933333333333333
2009,Richmond,2016-09-17,House,1765000.0,3,1.0,2.0,332.0,5316.265060240964,1200000.0,0.4708333333333333
2010,Richmond,2016-09-17,House,1045000.0,2,1.0,2.0,200.0,5225.0,1200000.0,-0.1291666666666666
2011,Richmond,2016-09-17,House,1591000.0,4,2.0,1.0,263.0,6049.429657794677,1200000.0,0.3258333333333333
2012,Richmond,2017-03-18,House,1275000.0,3,2.0,1.0,132.0,9659.09090909091,1200000.0,0.0625
2013,Richmond,2017-03-18,House,1035000.0,2,1.0,0.0,100.0,10350.0,1200000.0,-0.1375
2014,Richmond,2017-03-18,House,2000000.0,3,2.0,0.0,194.0,10309.278350515464,1200000.0,0.6666666666666666
2015,Richmond,2017-03-18,House,2640000.0,3,1.0,1.0,309.0,8543.68932038835,1200000.0,1.2
2016,Richmond,2017-03-18,House,1550000.0,3,2.0,1.0,131.0,11832.06106870229,1200000.0,0.2916666666666667
2017,Richmond,2016-06-18,House,1456000.0,3,2.0,1.0,157.0,9273.885350318473,1200000.0,0.2133333333333333
2018,Richmond,2016-06-18,House,1145000.0,2,1.0,0.0,170.0,6735.294117647059,1200000.0,-0.0458333333333333
2019,Richmond,2016-06-18,Townhouse,810000.0,2,1.0,1.0,94.0,8617.021276595744,1200000.0,-0.325
2020,Richmond,2016-06-18,House,1100000.0,3,2.0,1.0,66.0,16666.666666666668,1200000.0,-0.0833333333333333
2021,Richmond,2016-06-18,House,1220000.0,2,1.0,2.0,198.0,6161.616161616162,1200000.0,0.0166666666666666
2022,Richmond,2016-06-18,House,1430000.0,2,1.0,2.0,292.0,4897.260273972603,1200000.0,0.1916666666666666
2023,Richmond,2016-06-18,House,1045000.0,2,1.0,1.0,138.0,7572.463768115942,1200000.0,-0.1291666666666666
2024,Richmond,2016-11-19,House,2000000.0,3,2.0,1.0,217.0,9216.589861751152,1200000.0,0.6666666666666666
2025,Richmond,2016-11-19,House,1145000.0,2,1.0,1.0,197.0,5812.1827411167515,1200000.0,-0.0458333333333333
2026,Richmond,2016-05-22,House,1285000.0,3,2.0,1.0,123.0,10447.154471544716,1200000.0,0.0708333333333333
2027,Richmond,2016-05-22,House,905000.0,4,1.0,0.0,254.0,3562.9921259842517,1200000.0,-0.2458333333333333
2028,Richmond,2016-08-22,House,1645000.0,4,2.0,1.0,249.0,6606.425702811245,1200000.0,0.3708333333333333
2029,Richmond,2016-08-22,House,1270000.0,3,1.0,1.0,181.0,7016.574585635359,1200000.0,0.0583333333333333
2030,Richmond,2016-08-22,Townhouse,975000.0,3,1.0,1.0,383.0,2545.691906005222,1200000.0,-0.1875
2031,Richmond,2016-08-22,House,1105000.0,2,2.0,1.0,55.0,20090.909090909092,1200000.0,-0.0791666666666666
2032,Richmond,2016-08-22,House,965000.0,2,1.0,0.0,158.0,6107.594936708861,1200000.0,-0.1958333333333333
2033,Richmond,2016-08-22,Unit,620000.0,2,2.0,1.0,650.0,953.8461538461538,1200000.0,-0.4833333333333333
2034,Richmond,2016-08-22,House,1100000.0,3,2.0,1.0,126.0,8730.15873015873,1200000.0,-0.0833333333333333
2035,Richmond,2016-08-22,House,1850000.0,3,2.0,1.0,203.0,9113.300492610835,1200000.0,0.5416666666666666
2036,Richmond,2016-04-23,House,1650000.0,3,2.0,1.0,312.0,5288.461538461538,1200000.0,0.375
2037,Richmond,2016-09-24,House,1320000.0,3,2.0,2.0,171.0,7719.298245614035,1200000.0,0.1
2038,Richmond,2016-09-24,House,1651000.0,3,2.0,1.0,192.0,8598.958333333334,1200000.0,0.3758333333333333
2039,Richmond,2016-09-24,House,1032000.0,3,1.0,0.0,128.0,8062.5,1200000.0,-0.14
2040,Richmond,2016-09-24,House,915000.0,3,3.0,1.0,140.0,6535.714285714285,1200000.0,-0.2375
2041,Richmond,2016-09-24,House,1075000.0,3,1.0,0.0,148.0,7263.513513513513,1200000.0,-0.1041666666666666
2042,Richmond,2016-09-24,House,1800000.0,4,2.0,0.0,288.0,6250.0,1200000.0,0.5
2043,Richmond,2016-09-24,House,1600000.0,3,2.0,2.0,80.0,20000.0,1200000.0,0.3333333333333333
2044,Richmond,2017-02-25,Townhouse,1200000.0,2,2.0,1.0,170.0,7058.823529411765,1200000.0,0.0
2045,Richmond,2017-02-25,House,1555000.0,3,2.0,1.0,189.0,8227.513227513227,1200000.0,0.2958333333333333
